student_token,term,academic_career,faculty_code,faculty_descr,academic_plan,academic_plan_descr,academic_plan_type,academic_plan_type_descr,academic_program,academic_program_descr,degree,degree_descr,admit_term,completion_term,degree_checkout_status_descr
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1720.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1640.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1720.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1820.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1640.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1740.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1740.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1710.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1630.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1720.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1620.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1810.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1640.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1620.0,UGRD,2.0,BIZ,1400USPSPL,Univ Scholars Programme,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_e353405612b39fda4cd9ecd396609c12c23b0c43,1710.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1820.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1620.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1520.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1710.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1810.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1610.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fc15449d5de49ec3e92ca8d8cb10651782e81ac7,1720.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1520.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1610.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1710.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_72a17cbf082141a2c145eb359d5d3d83ea64840f,1720.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1520.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1710.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1820.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1720.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1610.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1620.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1730.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1740.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_fbc5f9ba4280e84bf5bcff339b16014198c85cae,1810.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1520.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1710.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1810.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1610.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1630.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1620.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1820.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_3f99f013a7fc3531dbdaeafcc1fe25f4389ac48f,1640.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1710.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1710.0,UGRD,2.0,BIZ,1800NLDSPL,NOC-iLEAD6,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1640.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1520.0,UGRD,2.0,BIZ,1800NLDSPL,NOC-iLEAD6,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1640.0,UGRD,2.0,BIZ,1800NLDSPL,NOC-iLEAD6,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1720.0,UGRD,2.0,BIZ,1800NLDSPL,NOC-iLEAD6,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1620.0,UGRD,2.0,BIZ,1800NLDSPL,NOC-iLEAD6,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1610.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1720.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1610.0,UGRD,2.0,BIZ,1800NLDSPL,NOC-iLEAD6,SPL,Special Plan,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1520.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_87194409414e368a4e3ae8315d6d93191dce1461,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1710.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1620.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1440.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1520.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1610.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1720.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1410.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_2eb4343bafa0780229d7a434b3e68af037c9a3ab,1420.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1410.0,1720.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1210.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1320.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1520.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1310.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1510.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1210.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1410.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1410.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1420.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1220.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1520.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1620.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1420.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1610.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1620.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1710.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1220.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1320.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1610.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_4f8565f3b7a51a7fa644931831b72bf24f0e157a,1710.0,UGRD,2.0,BIZ,Z000INTDUG,DDP - Internal (UG),DDP,Double Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1210.0,1710.0,Degree Awarded
mk_10101b9c6e5ead7a258c062d3700c12a2aa1c2ae,1140.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_10101b9c6e5ead7a258c062d3700c12a2aa1c2ae,1110.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_10101b9c6e5ead7a258c062d3700c12a2aa1c2ae,1220.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_10101b9c6e5ead7a258c062d3700c12a2aa1c2ae,1130.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_10101b9c6e5ead7a258c062d3700c12a2aa1c2ae,1120.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_10101b9c6e5ead7a258c062d3700c12a2aa1c2ae,1210.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1220.0,Degree Awarded
